; Sample Rate 44100
; Channels 1
2.2675736999999998e-05   04.5351473999999997e-05   3.157009338788496e-07
6.8027211e-05   9.414700746906201e-07
9.070294799999999e-05   1.8604092416238927e-06
0.00011337868   3.0706408590212347e-06
0.00013605441999999998   4.519592808676698e-06
0.00015873016   6.2314053491070175e-06
0.0001814059   8.109249221628462e-06
0.00020408163   1.0198990917592462e-05
0.00022675737000000002   1.2383952520918294e-05
0.00024943311   1.4693370567606526e-05
0.00027210883999999997   1.7038999001283222e-05
0.00029478458   1.942164249859373e-05
0.00031746032   2.1751445651279706e-05
0.00034013605   2.404047859161862e-05
0.00036281179   2.6208273789287724e-05
0.00038548752999999995   2.8230154536633384e-05
0.00040816327   3.009485537995711e-05
0.000430839   3.171547138763887e-05
0.00045351474000000005   3.313089520118478e-05
0.00047619047999999996   3.424697981120799e-05
0.00049886621   3.512005248743144e-05
0.00052154195   3.563584934081001e-05
0.00054421769   3.590461088340247e-05
0.00056689342   3.580483114822106e-05
0.00058956916   3.541912346628463e-05
0.0006122448999999999   3.472281112431444e-05
0.00063492063   3.3697386597700744e-05
0.00065759637   3.242948658346224e-05
0.00068027211   3.08574193167276e-05
0.0007029478500000001   2.9097058035086488e-05
0.00072562358   2.7048623003717834e-05
0.00074829932   2.4942787802278158e-05
0.0007709750599999999   2.2535735822124172e-05
0.00079365079   2.0190912063581074e-05
0.0008163265299999999   1.7649211086916396e-05
0.0008390022699999999   1.5169738331669244e-05
0.000861678   1.2653518738864085e-05
0.0008843537400000001   1.0223131175660947e-05
0.0009070294800000001   7.887427070155393e-06
0.00092970522   5.654184950077346e-06
0.0009523809500000001   3.6400827302682464e-06
0.0009750566900000001   1.7461453522254254e-06
0.00099773243   1.6147150568880958e-07
0.0010204082   -1.227398023308958e-06
0.0010430839   -2.3416050576000214e-06
0.0010657596   -3.1462803351093373e-06
0.0010884354   -3.7441540662855082e-06
0.0011111111   -3.939690158754043e-06
0.0011337868   -3.982337948452222e-06
0.0011564626   -3.6210387488574037e-06
0.0011791383   -3.1189213756635847e-06
0.0012018141   -2.30137129369287e-06
0.0012244897999999999   -1.3362974108898186e-06
0.0012471655000000001   -1.4484154995341724e-07
0.0012698413   1.1359332667522148e-06
0.001292517   2.5685234858529037e-06
0.0013151927   3.99038470120412e-06
0.0013378685   5.460526433307551e-06
0.0013605442   6.8998222798920684e-06
0.00138322   8.191594325341022e-06
0.0014058957000000001   9.407995119726479e-06
0.0014285714000000001   1.041035229021938e-05
0.0014512472   1.1135901165377586e-05
0.0014739229   1.1673156025875403e-05
0.0014965985999999998   1.180324519595521e-05
0.0015192744   1.1577667893088172e-05
0.0015419501   1.1070186017921179e-05
0.0015646259   9.976900540641262e-06
0.0015873016   8.643017155603994e-06
0.0016099773000000002   6.646617792153002e-06
0.0016326531   4.418203723764238e-06
0.0016553288   1.4870399128392627e-06
0.0016780045   -1.6055954037749613e-06
0.0017006803   -5.378986005138167e-06
0.001723356   -9.374466982931374e-06
0.0017460317000000001   -1.3821102566833074e-05
0.0017687075   -1.856734557831177e-05
0.0017913832   -2.3620438096206577e-05
0.001814059   -2.87969141566587e-05
0.0018367347   -3.4311353833497404e-05
0.0018594104   -3.969382676446702e-05
0.0018820862   -4.5330577084024747e-05
0.0019047619000000001   -5.06698657755502e-05
0.0019274376000000001   -5.614702216453382e-05
0.0019501134   -6.114727433848088e-05
0.0019727891   -6.611104790040077e-05
0.0019954649   -7.05434675543524e-05
0.0020181406   -7.456442991611588e-05
0.0020408163   -7.82047808719062e-05
0.0020634920999999997   -8.103884720239769e-05
0.0020861678   -8.35258302536563e-05
0.0021088435   -8.501126081845027e-05
0.0021315193   -8.603507599449797e-05
0.002154195   -8.607772378779357e-05
0.0021768707000000003   -8.546456122424764e-05
0.0021995465   -8.391797534158346e-05
0.0022222222   -8.161794517355154e-05
0.002244898   -7.849017236972647e-05
0.0022675737   -7.451132134792049e-05
0.0022902494   -6.973852405164533e-05
0.0023129252   -6.434049406506644e-05
0.0023356009   -5.8055711922215575e-05
0.0023582766   -5.1414190407229994e-05
0.0023809524   -4.3963165562157224e-05
0.0024036281   -3.619027060676241e-05
0.0024263039   -2.7976950048780058e-05
0.0024489795999999998   -1.9516057730760443e-05
0.0024716553   -1.0892084556496977e-05
0.0024943311   -2.105030525989664e-06
0.0025170068   6.373028197950359e-06
0.0025396825   1.503535756032028e-05
0.0025623583   2.3011567136549007e-05
0.002585034   3.0885314726453734e-05
0.0026077098   3.8038609719378424e-05
0.0026303855   4.460315063313001e-05
0.0026530612   5.037374527267613e-05
0.002675737   5.52956757202925e-05
0.0026984127   5.928150059506398e-05
0.0027210884   6.214587635767649e-05
0.0027437641999999997   6.405215209077486e-05
0.0027664398999999998   6.448855431562016e-05
0.0027891155999999998   6.407253719780973e-05
0.0028117914000000003   6.205736207740647e-05
0.0028344671000000003   5.906960277211363e-05
0.0028571429   5.451675005163655e-05
0.0028798186   4.897092803911194e-05
0.0029024943   4.200163546051891e-05
0.0029251701   3.398948372268316e-05
0.0029478458   2.484354451840458e-05
0.0029705215000000004   1.454048226462523e-05
0.0029931972999999996   3.5840236861271274e-06
0.003015873   -8.532776642782309e-06
0.0030385488   -2.090492725946597e-05
0.0030612245   -3.439664941326818e-05
0.0030839002   -4.765286993526754e-05
0.0031065759999999998   -6.17582910998453e-05
0.0031292517   -7.54780045813968e-05
0.0031519274   -8.935436151712136e-05
0.0031746032   -0.00010293915777683343
0.0031972789000000003   -0.00011595907199233582
0.0032199546000000003   -0.0001285871093537301
0.0032426304   -0.0001402017923055829
0.0032653061   -0.0001511233816167733
0.0032879819   -0.0001605616861805653
0.0033106576   -0.00016929965501599634
0.0033333333   -0.00017594975973773028
0.0033560090999999997   -0.00018172866935258755
0.0033786847999999997   -0.0001854658495640557
0.0034013604999999997   -0.00018755827350987907
0.0034240363   -0.00018813307988064265
0.003446712   -0.00018630914926153142
0.0034693878000000003   -0.0001831398015651807
0.0034920635   -0.0001776143646629342
0.0035147392   -0.00017047260334059907
0.003537415   -0.000161352145518387
0.0035600907   -0.00015034231014625227
0.0035827664   -0.0001376198575634668
0.0036054421999999996   -0.0001231550147737484
0.0036281178999999996   -0.00010713124774776755
0.0036507937   -8.973738694838983e-05
0.0036734694   -7.08221534253709e-05
